Filename,Active Hours
176567_2023-10.json,204.37
176567_2023-11.json,225.4
176567_2023-12.json,195.04
176567_2024-01.json,209.42
176567_2024-02.json,148.1
176567_2024-03.json,132.27
176567_2024-04.json,136.69
176567_2024-05.json,98.58
176567_2024-06.json,72.74
176567_2024-07.json,51.38
176567_2024-08.json,104.9
176567_2024-09.json,85.36
176567_2024-10.json,76.56
176567_2024-11.json,132.2
176567_2024-12.json,105.62
176567_2025-01.json,201.99
176567_2025-02.json,228.63
176567_2025-03.json,269.05
176567_2025-04.json,191.65
176567_2025-05.json,156.64
176576_2022-10.json,26.12
176576_2022-11.json,51.51
176576_2022-12.json,22.25
176576_2023-01.json,45.83
176576_2023-02.json,53.59
176576_2023-03.json,45.6
176576_2023-04.json,21.54
176576_2023-05.json,30.89
176576_2023-06.json,25.35
176576_2023-07.json,10.25
176576_2023-08.json,15.84
176576_2023-09.json,27.6
176576_2023-10.json,65.33
176576_2023-11.json,85.57
176576_2023-12.json,44.95
176576_2024-01.json,107.12
176576_2024-02.json,101.67
176576_2024-03.json,132.34
176576_2024-04.json,141.36
176576_2024-05.json,90.08
176576_2024-06.json,86.63
176576_2024-07.json,45.0
176576_2024-08.json,81.58
176576_2024-09.json,40.91
176576_2024-10.json,44.72
176576_2024-11.json,70.74
176576_2024-12.json,24.64
176576_2025-01.json,146.36
176576_2025-02.json,78.6
176576_2025-03.json,70.87
176576_2025-04.json,82.44
176576_2025-05.json,67.12
176585_2022-10.json,45.81
176585_2022-11.json,69.29
176585_2022-12.json,28.81
176585_2023-01.json,59.28
176585_2023-02.json,75.73
176585_2023-03.json,70.75
176585_2023-04.json,28.42
176585_2023-05.json,51.18
176585_2023-06.json,58.52
176585_2023-07.json,58.92
176585_2023-08.json,91.41
176585_2023-09.json,93.35
176585_2023-10.json,97.37
176585_2023-11.json,108.03
176585_2023-12.json,102.19
176585_2024-01.json,130.59
176585_2024-02.json,92.1
176585_2024-03.json,13.05
176585_2024-04.json,11.5
176585_2024-05.json,14.42
176585_2024-06.json,6.86
176585_2024-07.json,9.46
176585_2024-08.json,5.85
176585_2024-09.json,16.58
176585_2024-10.json,17.38
176585_2024-11.json,51.2
176585_2024-12.json,52.59
176585_2025-01.json,95.02
176585_2025-02.json,25.48
176585_2025-03.json,52.38
176585_2025-04.json,20.64
176585_2025-05.json,9.02
176594_2022-10.json,106.96
176594_2022-11.json,180.06
176594_2022-12.json,174.08
176594_2023-01.json,192.13
176594_2023-02.json,216.44
176594_2023-03.json,209.0
176594_2023-04.json,155.22
176594_2023-05.json,173.02
176594_2023-06.json,192.17
176594_2023-07.json,124.19
176594_2023-08.json,140.27
176594_2023-09.json,169.79
176594_2023-10.json,173.17
176594_2023-11.json,189.52
176594_2023-12.json,170.25
176594_2024-01.json,201.78
176594_2024-02.json,150.76
176594_2024-03.json,85.04
176594_2024-04.json,133.19
176594_2024-05.json,102.29
176594_2024-06.json,82.26
176594_2024-07.json,82.59
176594_2024-08.json,89.84
176594_2024-09.json,107.86
176594_2024-10.json,81.3
176594_2024-11.json,62.99
176594_2024-12.json,54.31
176594_2025-01.json,90.33
176594_2025-02.json,62.71
176594_2025-03.json,83.52
176594_2025-04.json,107.6
176594_2025-05.json,64.07
176603_2022-10.json,53.05
176603_2022-11.json,142.91
176603_2022-12.json,59.64
176603_2023-01.json,147.66
176603_2023-02.json,206.78
176603_2023-03.json,177.17
176603_2023-04.json,124.99
176603_2023-05.json,224.57
176603_2023-06.json,170.09
176603_2023-07.json,113.68
176603_2023-08.json,139.16
176603_2023-09.json,164.12
176603_2023-10.json,191.94
176603_2023-11.json,212.8
176603_2023-12.json,191.58
176603_2024-01.json,221.75
176603_2024-02.json,173.26
176603_2024-03.json,44.75
176603_2024-04.json,31.73
176603_2024-05.json,43.58
176603_2024-06.json,14.51
176603_2024-07.json,10.45
176603_2024-08.json,21.73
176603_2024-09.json,26.64
176603_2024-10.json,14.99
176603_2024-11.json,28.45
176603_2024-12.json,18.48
176603_2025-01.json,35.12
176603_2025-02.json,25.05
176603_2025-03.json,48.25
176603_2025-04.json,26.88
176603_2025-05.json,23.0
176613_2022-10.json,57.51
176613_2022-11.json,72.57
176613_2022-12.json,64.99
176613_2023-01.json,133.96
176613_2023-02.json,85.69
176613_2023-03.json,129.03
176613_2023-04.json,98.27
176613_2023-05.json,75.7
176613_2023-06.json,85.87
176613_2023-07.json,46.23
176613_2023-08.json,65.87
176613_2023-09.json,72.35
176613_2023-10.json,50.24
176613_2023-11.json,123.11
176613_2023-12.json,69.67
176613_2024-01.json,60.25
176613_2024-02.json,83.02
176613_2024-03.json,84.18
176613_2024-04.json,59.83
176613_2024-05.json,87.66
176613_2024-06.json,61.73
176613_2024-07.json,28.35
176613_2024-08.json,47.4
176613_2024-09.json,74.99
176613_2024-10.json,74.37
176613_2024-11.json,72.77
176613_2024-12.json,48.16
176613_2025-01.json,59.56
176613_2025-02.json,49.25
176613_2025-03.json,45.49
176613_2025-04.json,45.0
176613_2025-05.json,38.25
176622_2022-10.json,60.98
176622_2022-11.json,67.43
176622_2022-12.json,54.82
176622_2023-01.json,119.57
176622_2023-02.json,66.45
176622_2023-03.json,112.84
176622_2023-04.json,83.24
176622_2023-05.json,67.71
176622_2023-06.json,83.24
176622_2023-07.json,42.95
176622_2023-08.json,65.96
176622_2023-09.json,72.79
176622_2023-10.json,52.12
176622_2023-11.json,117.43
176622_2023-12.json,60.54
176622_2024-01.json,54.27
176622_2024-02.json,78.69
176622_2024-03.json,83.46
176622_2024-04.json,59.44
176622_2024-05.json,130.64
176622_2024-06.json,92.02
176622_2024-07.json,28.94
176622_2024-08.json,46.56
176622_2024-09.json,86.1
176622_2024-10.json,68.73
176622_2024-11.json,74.42
176622_2024-12.json,49.0
176622_2025-01.json,54.87
176622_2025-02.json,64.08
176622_2025-03.json,43.56
176622_2025-04.json,43.66
176622_2025-05.json,38.19
176631_2022-10.json,73.88
176631_2022-11.json,85.15
176631_2022-12.json,59.27
176631_2023-01.json,108.3
176631_2023-02.json,66.05
176631_2023-03.json,79.45
176631_2023-04.json,78.86
176631_2023-05.json,71.75
176631_2023-06.json,78.42
176631_2023-07.json,32.84
176631_2023-08.json,58.81
176631_2023-09.json,88.97
176631_2023-10.json,81.81
176631_2023-11.json,116.22
176631_2023-12.json,84.12
176631_2024-01.json,83.13
176631_2024-02.json,93.87
176631_2024-03.json,75.02
176631_2024-04.json,95.89
176631_2024-05.json,85.66
176631_2024-06.json,71.34
176631_2024-07.json,33.57
176631_2024-08.json,67.12
176631_2024-09.json,64.69
176631_2024-10.json,74.43
176631_2024-11.json,75.51
176631_2024-12.json,77.61
176631_2025-01.json,96.86
176631_2025-02.json,88.54
176631_2025-03.json,94.55
176631_2025-04.json,69.89
176631_2025-05.json,61.99
176640_2022-10.json,58.81
176640_2022-11.json,76.56
176640_2022-12.json,14.35
176640_2023-01.json,21.49
176640_2023-02.json,16.37
176640_2023-03.json,25.07
176640_2023-04.json,40.3
176640_2023-05.json,32.92
176640_2023-06.json,28.34
176640_2023-07.json,11.1
176640_2023-08.json,23.19
176640_2023-09.json,51.94
176640_2023-10.json,58.17
176640_2023-11.json,97.75
176640_2023-12.json,58.39
176640_2024-01.json,53.61
176640_2024-02.json,88.11
176640_2024-03.json,96.19
176640_2024-04.json,112.74
176640_2024-05.json,135.1
176640_2024-06.json,109.36
176640_2024-07.json,58.43
176640_2024-08.json,66.39
176640_2024-09.json,84.44
176640_2024-10.json,92.51
176640_2024-11.json,82.44
176640_2024-12.json,73.53
176640_2025-01.json,96.93
176640_2025-02.json,118.68
176640_2025-03.json,100.83
176640_2025-04.json,83.36
176640_2025-05.json,70.83
176649_2022-10.json,130.07
176649_2022-11.json,223.22
176649_2022-12.json,171.49
176649_2023-01.json,205.44
176649_2023-02.json,188.14
176649_2023-03.json,233.41
176649_2023-04.json,188.81
176649_2023-05.json,204.19
176649_2023-06.json,220.7
176649_2023-07.json,83.89
176649_2023-08.json,173.04
176649_2023-09.json,210.63
176649_2023-10.json,208.99
176649_2023-11.json,219.02
176649_2023-12.json,155.44
176649_2024-01.json,196.55
176649_2024-02.json,196.28
176649_2024-03.json,180.36
176649_2024-04.json,214.0
176649_2024-05.json,186.52
176649_2024-06.json,162.71
176649_2024-07.json,120.6
176649_2024-08.json,225.88
176649_2024-09.json,223.69
176649_2024-10.json,270.46
176649_2024-11.json,220.88
176649_2024-12.json,155.0
176649_2025-01.json,209.12
176649_2025-02.json,243.72
176649_2025-03.json,233.22
176649_2025-04.json,218.55
176649_2025-05.json,165.14
176658_2022-10.json,95.58
176658_2022-11.json,135.42
176658_2022-12.json,142.85
176658_2023-01.json,162.17
176658_2023-02.json,138.96
176658_2023-03.json,126.62
176658_2023-04.json,88.23
176658_2023-05.json,118.11
176658_2023-06.json,142.29
176658_2023-07.json,61.24
176658_2023-08.json,86.19
176658_2023-09.json,107.37
176658_2023-10.json,82.32
176658_2023-11.json,130.87
176658_2023-12.json,70.85
176658_2024-01.json,84.27
176658_2024-02.json,223.96
176658_2024-03.json,674.38
176658_2024-04.json,690.01
176658_2024-05.json,718.93
176658_2024-06.json,671.25
176658_2024-07.json,697.35
176658_2024-08.json,723.41
176658_2024-09.json,645.37
176658_2024-10.json,705.75
176658_2024-11.json,709.22
176658_2024-12.json,685.48
176658_2025-01.json,727.35
176658_2025-02.json,650.9
176658_2025-03.json,732.45
176658_2025-04.json,711.03
176658_2025-05.json,416.73
176667_2022-10.json,26.77
176667_2022-11.json,97.42
176667_2022-12.json,74.75
176667_2023-01.json,74.98
176667_2023-02.json,82.06
176667_2023-03.json,171.74
176667_2023-04.json,127.15
176667_2023-05.json,132.81
176667_2023-06.json,142.77
176667_2023-07.json,27.64
176667_2023-08.json,73.35
176667_2023-09.json,192.04
176667_2023-10.json,170.65
176667_2023-11.json,186.08
176667_2023-12.json,127.76
176667_2024-01.json,163.0
176667_2024-02.json,157.13
176667_2024-03.json,142.76
176667_2024-04.json,153.93
176667_2024-05.json,33.36
176667_2024-06.json,87.02
176667_2024-07.json,79.01
176667_2024-08.json,174.15
176667_2024-09.json,178.36
176667_2024-10.json,189.07
176667_2024-11.json,167.06
176667_2024-12.json,102.55
176667_2025-01.json,86.32
176667_2025-02.json,134.77
176667_2025-03.json,101.36
176667_2025-04.json,144.82
176667_2025-05.json,103.57
176676_2022-10.json,39.14
176676_2022-11.json,87.45
176676_2022-12.json,51.78
176676_2023-01.json,69.07
176676_2023-02.json,62.75
176676_2023-03.json,105.49
176676_2023-04.json,92.61
176676_2023-05.json,112.71
176676_2023-06.json,109.04
176676_2023-07.json,28.24
176676_2023-08.json,96.67
176676_2023-09.json,145.31
176676_2023-10.json,141.37
176676_2023-11.json,154.21
176676_2023-12.json,102.0
176676_2024-01.json,128.46
176676_2024-02.json,89.83
176676_2024-03.json,70.35
176676_2024-04.json,100.14
176676_2024-05.json,86.75
176676_2024-06.json,67.45
176676_2024-07.json,15.62
176676_2024-08.json,60.74
176676_2024-09.json,75.25
176676_2024-10.json,86.9
176676_2024-11.json,82.81
176676_2024-12.json,64.45
176676_2025-01.json,88.69
176676_2025-02.json,104.27
176676_2025-03.json,74.82
176676_2025-04.json,78.96
176676_2025-05.json,66.18
176685_2022-10.json,12.58
176685_2022-11.json,36.44
176685_2022-12.json,20.66
176685_2023-01.json,15.44
176685_2023-02.json,10.95
176685_2023-03.json,20.14
176685_2023-04.json,42.4
176685_2023-05.json,54.37
176685_2023-06.json,45.81
176685_2023-07.json,24.78
176685_2023-08.json,116.45
176685_2023-09.json,145.81
176685_2023-10.json,171.85
176685_2023-11.json,149.11
176685_2023-12.json,105.65
176685_2024-01.json,181.27
176685_2024-02.json,139.02
176685_2024-03.json,139.18
176685_2024-04.json,171.07
176685_2024-05.json,166.47
176685_2024-06.json,94.36
176685_2024-07.json,13.65
176685_2024-08.json,291.25
176685_2024-09.json,249.55
176685_2024-10.json,305.93
176685_2024-11.json,280.78
176685_2024-12.json,200.25
176685_2025-01.json,291.9
176685_2025-02.json,212.79
176685_2025-03.json,182.9
176685_2025-04.json,167.13
176685_2025-05.json,117.26
176694_2022-10.json,75.01
176694_2022-11.json,186.15
176694_2022-12.json,107.48
176694_2023-01.json,131.26
176694_2023-02.json,120.68
176694_2023-03.json,152.09
176694_2023-04.json,130.6
176694_2023-05.json,125.54
176694_2023-06.json,136.1
176694_2023-07.json,63.24
176694_2023-08.json,151.51
176694_2023-09.json,125.2
176694_2023-10.json,89.48
176694_2023-11.json,81.51
176694_2023-12.json,79.91
176694_2024-01.json,78.44
176694_2024-02.json,87.86
176694_2024-03.json,62.56
176694_2024-04.json,102.95
176694_2024-05.json,82.78
176694_2024-06.json,82.51
176694_2024-07.json,45.16
176694_2024-08.json,96.19
176694_2024-09.json,109.84
176694_2024-10.json,111.29
176694_2024-11.json,103.24
176694_2024-12.json,73.3
176694_2025-01.json,88.02
176694_2025-02.json,94.03
176694_2025-03.json,84.21
176694_2025-04.json,83.49
176694_2025-05.json,44.51
176703_2022-10.json,0.0
176703_2022-12.json,0.0
176703_2023-01.json,0.15
176703_2023-02.json,0.0
176703_2023-03.json,435.75
176703_2023-04.json,197.18
176703_2023-05.json,240.41
176703_2023-06.json,225.69
176703_2023-07.json,95.55
176703_2023-08.json,164.73
176703_2023-09.json,212.04
176703_2023-10.json,238.39
176703_2023-11.json,244.72
176703_2023-12.json,164.4
176703_2024-01.json,216.49
176703_2024-02.json,154.54
176703_2024-03.json,107.27
176703_2024-04.json,157.79
176703_2024-05.json,146.13
176703_2024-06.json,110.6
176703_2024-07.json,48.39
176703_2024-08.json,120.36
176703_2024-09.json,146.27
176703_2024-10.json,164.8
176703_2024-11.json,152.29
176703_2024-12.json,116.57
176703_2025-01.json,122.83
176703_2025-02.json,125.38
176703_2025-03.json,144.91
176703_2025-04.json,141.97
176703_2025-05.json,141.5
176712_2022-10.json,189.7
176712_2022-11.json,292.98
176712_2022-12.json,241.11
176712_2023-01.json,295.31
176712_2023-02.json,295.26
176712_2023-03.json,304.49
176712_2023-04.json,276.6
176712_2023-05.json,353.15
176712_2023-06.json,315.44
176712_2023-07.json,203.65
176712_2023-08.json,267.71
176712_2023-09.json,301.23
176712_2023-10.json,295.03
176712_2023-11.json,305.55
176712_2023-12.json,264.83
176712_2024-01.json,288.41
176712_2024-02.json,286.31
176712_2024-03.json,298.6
176712_2024-04.json,311.88
176712_2024-05.json,321.67
176712_2024-06.json,290.0
176712_2024-07.json,277.08
176712_2024-08.json,325.0
176712_2024-09.json,391.2
176712_2024-10.json,431.34
176712_2024-11.json,327.63
176712_2024-12.json,259.44
176712_2025-01.json,352.11
176712_2025-02.json,325.71
176712_2025-03.json,344.47
176712_2025-04.json,276.54
176712_2025-05.json,182.81
176721_2022-10.json,217.27
176721_2022-11.json,309.86
176721_2022-12.json,251.13
176721_2023-01.json,297.1
176721_2023-02.json,284.55
176721_2023-03.json,313.14
176721_2023-04.json,310.1
176721_2023-05.json,399.2
176721_2023-06.json,328.75
176721_2023-07.json,232.91
176721_2023-08.json,293.25
176721_2023-09.json,301.46
176721_2023-10.json,297.27
176721_2023-11.json,340.47
176721_2023-12.json,243.69
176721_2024-01.json,242.02
176721_2024-02.json,263.09
176721_2024-03.json,253.02
176721_2024-04.json,275.53
176721_2024-05.json,263.0
176721_2024-06.json,206.58
176721_2024-07.json,189.6
176721_2024-08.json,155.21
176721_2024-09.json,386.8
176721_2024-10.json,424.73
176721_2024-11.json,310.76
176721_2024-12.json,232.13
176721_2025-01.json,296.97
176721_2025-02.json,305.14
176721_2025-03.json,330.13
176721_2025-04.json,322.27
176721_2025-05.json,213.42
176731_2022-10.json,120.07
176731_2022-11.json,171.73
176731_2022-12.json,132.59
176731_2023-01.json,175.27
176731_2023-02.json,183.04
176731_2023-03.json,194.12
176731_2023-04.json,140.92
176731_2023-05.json,159.45
176731_2023-06.json,127.78
176731_2023-07.json,95.18
176731_2023-08.json,122.6
176731_2023-09.json,148.78
176731_2023-10.json,152.77
176731_2023-11.json,150.6
176731_2023-12.json,132.58
176731_2024-01.json,169.34
176731_2024-02.json,154.9
176731_2024-03.json,131.02
176731_2024-04.json,140.16
176731_2024-05.json,130.99
176731_2024-06.json,126.82
176731_2024-07.json,99.69
176731_2024-08.json,136.64
176731_2024-09.json,136.41
176731_2024-10.json,132.0
176731_2024-11.json,132.57
176731_2024-12.json,108.26
176731_2025-01.json,147.19
176731_2025-02.json,160.24
176731_2025-03.json,143.92
176731_2025-04.json,141.52
176731_2025-05.json,89.27
176740_2022-10.json,223.58
176740_2022-11.json,320.84
176740_2022-12.json,263.88
176740_2023-01.json,294.23
176740_2023-02.json,309.36
176740_2023-03.json,336.71
176740_2023-04.json,317.24
176740_2023-05.json,363.24
176740_2023-06.json,302.3
176740_2023-07.json,263.09
176740_2023-08.json,290.6
176740_2023-09.json,287.03
176740_2023-10.json,282.09
176740_2023-11.json,316.83
176740_2023-12.json,253.43
176740_2024-01.json,291.17
176740_2024-02.json,305.97
176740_2024-03.json,355.24
176740_2024-04.json,327.19
176740_2024-05.json,377.14
176740_2024-06.json,321.06
176740_2024-07.json,275.77
176740_2024-08.json,335.27
176740_2024-09.json,371.28
176740_2024-10.json,329.06
176740_2024-11.json,302.99
176740_2024-12.json,245.29
176740_2025-01.json,325.43
176740_2025-02.json,320.46
176740_2025-03.json,347.09
176740_2025-04.json,357.21
176740_2025-05.json,231.47
176749_2022-10.json,109.36
176749_2022-11.json,218.07
176749_2022-12.json,162.8
176749_2023-01.json,156.27
176749_2023-02.json,149.37
176749_2023-03.json,202.92
176749_2023-04.json,152.35
176749_2023-05.json,180.91
176749_2023-06.json,171.47
176749_2023-07.json,123.04
176749_2023-08.json,197.95
176749_2023-09.json,166.01
176749_2023-10.json,192.26
176749_2023-11.json,174.91
176749_2023-12.json,146.33
176749_2024-01.json,186.53
176749_2024-02.json,177.6
176749_2024-03.json,166.55
176749_2024-04.json,184.64
176749_2024-05.json,187.1
176749_2024-06.json,161.84
176749_2024-07.json,135.0
176749_2024-08.json,182.75
176749_2024-09.json,169.88
176749_2024-10.json,182.87
176749_2024-11.json,175.05
176749_2024-12.json,134.88
176749_2025-01.json,175.69
176749_2025-02.json,159.07
176749_2025-03.json,164.99
176749_2025-04.json,142.19
176749_2025-05.json,111.82
176758_2022-10.json,168.77
176758_2022-11.json,223.47
176758_2022-12.json,162.4
176758_2023-01.json,182.84
176758_2023-02.json,174.63
176758_2023-03.json,104.44
176758_2023-04.json,117.85
176758_2023-05.json,181.95
176758_2023-06.json,151.34
176758_2023-07.json,116.31
176758_2023-08.json,126.47
176758_2023-09.json,148.14
176758_2023-10.json,98.33
176758_2023-11.json,37.9
176758_2023-12.json,71.02
176758_2024-01.json,85.8
176758_2024-02.json,177.93
176758_2024-03.json,123.76
176758_2024-04.json,57.24
176758_2024-05.json,29.48
176758_2024-06.json,17.97
176758_2024-07.json,5.15
176758_2024-08.json,24.76
176758_2024-09.json,196.81
176758_2024-10.json,213.43
176758_2024-11.json,184.13
176758_2024-12.json,116.01
176758_2025-01.json,204.59
176758_2025-02.json,199.03
176758_2025-03.json,131.64
176758_2025-04.json,61.83
176758_2025-05.json,69.04
176767_2022-10.json,0.0
176767_2023-01.json,0.0
176767_2023-02.json,0.0
176767_2023-03.json,0.0
176767_2023-04.json,0.0
176767_2023-05.json,0.0
176767_2023-06.json,0.0
176767_2023-07.json,0.0
176767_2023-08.json,0.0
176767_2023-09.json,0.0
176767_2023-10.json,0.0
176767_2023-11.json,0.0
176767_2023-12.json,0.0
176767_2024-01.json,0.0
176767_2024-02.json,108.12
176767_2024-03.json,402.35
176767_2024-04.json,398.74
176767_2024-05.json,439.4
176767_2024-06.json,380.37
176767_2024-07.json,327.49
176767_2024-08.json,345.59
176767_2024-09.json,469.43
176767_2024-10.json,480.53
176767_2024-11.json,349.68
176767_2024-12.json,292.68
176767_2025-01.json,349.53
176767_2025-02.json,348.45
176767_2025-03.json,369.56
176767_2025-04.json,366.49
176767_2025-05.json,236.27
176776_2022-10.json,83.7
176776_2022-11.json,149.43
176776_2022-12.json,112.47
176776_2023-01.json,155.8
176776_2023-02.json,180.32
176776_2023-03.json,166.24
176776_2023-04.json,122.04
176776_2023-05.json,184.15
176776_2023-06.json,205.32
176776_2023-07.json,76.58
176776_2023-08.json,182.91
176776_2023-09.json,162.02
176776_2023-10.json,141.21
176776_2023-11.json,129.88
176776_2023-12.json,98.18
176776_2024-01.json,132.54
176776_2024-02.json,172.41
176776_2024-03.json,167.37
176776_2024-04.json,182.2
176776_2024-05.json,174.41
176776_2024-06.json,166.25
176776_2024-07.json,66.2
176776_2024-08.json,156.23
176776_2024-09.json,161.8
176776_2024-10.json,126.51
176776_2024-11.json,139.32
176776_2024-12.json,102.78
176776_2025-01.json,161.54
176776_2025-02.json,134.26
176776_2025-03.json,154.0
176776_2025-04.json,123.87
176776_2025-05.json,91.12
176794_2022-10.json,83.51
176794_2022-11.json,203.93
176794_2022-12.json,136.83
176794_2023-01.json,172.5
176794_2023-02.json,166.22
176794_2023-03.json,191.26
176794_2023-04.json,140.45
176794_2023-05.json,171.07
176794_2023-06.json,139.06
176794_2023-07.json,60.98
176794_2023-08.json,147.64
176794_2023-09.json,143.82
176794_2023-10.json,154.21
176794_2023-11.json,120.65
176794_2023-12.json,91.16
176794_2024-01.json,116.22
176794_2024-02.json,115.4
176794_2024-03.json,113.1
176794_2024-04.json,113.53
176794_2024-05.json,121.94
176794_2024-06.json,106.47
176794_2024-07.json,63.92
176794_2024-08.json,88.89
176794_2024-09.json,99.99
176794_2024-10.json,105.9
176794_2024-11.json,102.0
176794_2024-12.json,71.66
176794_2025-01.json,110.41
176794_2025-02.json,78.85
176794_2025-03.json,108.36
176794_2025-04.json,92.44
176794_2025-05.json,40.18
176803_2022-10.json,177.82
176803_2022-11.json,206.93
176803_2022-12.json,171.26
176803_2023-01.json,198.47
176803_2023-02.json,244.84
176803_2023-03.json,190.06
176803_2023-04.json,149.2
176803_2023-05.json,147.07
176803_2023-06.json,115.04
176803_2023-07.json,109.19
176803_2023-08.json,116.08
176803_2023-09.json,148.84
176803_2023-10.json,166.83
176803_2023-11.json,131.55
176803_2023-12.json,106.9
176803_2024-01.json,91.68
176803_2024-02.json,183.57
176803_2024-03.json,205.69
176803_2024-04.json,204.33
176803_2024-05.json,163.66
176803_2024-06.json,188.23
176803_2024-07.json,142.5
176803_2024-08.json,190.11
176803_2024-09.json,154.4
176803_2024-10.json,201.72
176803_2024-11.json,145.27
176803_2024-12.json,151.6
176803_2025-01.json,211.36
176803_2025-02.json,185.33
176803_2025-03.json,182.54
176803_2025-04.json,176.99
176803_2025-05.json,93.39
176812_2022-10.json,121.67
176812_2022-11.json,182.13
176812_2022-12.json,144.07
176812_2023-01.json,151.05
176812_2023-02.json,125.44
176812_2023-03.json,167.5
176812_2023-04.json,141.47
176812_2023-05.json,190.11
176812_2023-06.json,204.48
176812_2023-07.json,40.43
176812_2023-08.json,131.86
176812_2023-09.json,148.87
176812_2023-10.json,143.11
176812_2023-11.json,204.91
176812_2023-12.json,123.69
176812_2024-01.json,155.47
176812_2024-02.json,152.05
176812_2024-03.json,103.44
176812_2024-04.json,151.85
176812_2024-05.json,176.75
176812_2024-06.json,126.56
176812_2024-07.json,79.79
176812_2024-08.json,175.01
176812_2024-09.json,167.77
176812_2024-10.json,139.94
176812_2024-11.json,144.04
176812_2024-12.json,111.16
176812_2025-01.json,150.26
176812_2025-02.json,105.37
176812_2025-03.json,110.61
176812_2025-04.json,116.57
176812_2025-05.json,81.33
176821_2022-10.json,134.74
176821_2022-11.json,205.05
176821_2022-12.json,138.26
176821_2023-01.json,140.34
176821_2023-02.json,140.08
176821_2023-03.json,163.41
176821_2023-04.json,149.36
176821_2023-05.json,164.66
176821_2023-06.json,202.29
176821_2023-07.json,50.6
176821_2023-08.json,130.71
176821_2023-09.json,159.9
176821_2023-10.json,177.06
176821_2023-11.json,206.54
176821_2023-12.json,130.47
176821_2024-01.json,126.0
176821_2024-02.json,147.32
176821_2024-03.json,106.09
176821_2024-04.json,149.4
176821_2024-05.json,170.07
176821_2024-06.json,142.92
176821_2024-07.json,84.59
176821_2024-08.json,129.0
176821_2024-09.json,156.63
176821_2024-10.json,141.34
176821_2024-11.json,114.22
176821_2024-12.json,94.33
176821_2025-01.json,124.97
176821_2025-02.json,85.52
176821_2025-03.json,117.67
176821_2025-04.json,140.86
176821_2025-05.json,80.4
176830_2022-10.json,203.06
176830_2022-11.json,329.75
176830_2022-12.json,260.93
176830_2023-01.json,294.3
176830_2023-02.json,250.07
176830_2023-03.json,262.21
176830_2023-04.json,279.2
176830_2023-05.json,327.65
176830_2023-06.json,363.87
176830_2023-07.json,235.06
176830_2023-08.json,305.73
176830_2023-09.json,297.72
176830_2023-10.json,293.1
176830_2023-11.json,254.6
176830_2023-12.json,193.9
176830_2024-01.json,214.54
176830_2024-02.json,135.07
176830_2024-03.json,123.26
176830_2024-04.json,145.6
176830_2024-05.json,147.79
176830_2024-06.json,140.06
176830_2024-07.json,70.61
176830_2024-08.json,136.39
176830_2024-09.json,140.05
176830_2024-10.json,130.21
176830_2024-11.json,118.31
176830_2024-12.json,105.71
176830_2025-01.json,117.18
176830_2025-02.json,123.58
176830_2025-03.json,124.84
176830_2025-04.json,107.45
176830_2025-05.json,87.17
176839_2022-10.json,64.11
176839_2022-11.json,115.87
176839_2022-12.json,93.64
176839_2023-01.json,132.59
176839_2023-02.json,121.59
176839_2023-03.json,136.62
176839_2023-04.json,77.44
176839_2023-05.json,91.01
176839_2023-06.json,76.69
176839_2023-07.json,36.66
176839_2023-08.json,110.54
176839_2023-09.json,129.56
176839_2023-10.json,127.54
176839_2023-11.json,148.58
176839_2023-12.json,110.66
176839_2024-01.json,154.26
176839_2024-02.json,115.75
176839_2024-03.json,89.06
176839_2024-04.json,120.65
176839_2024-05.json,124.93
176839_2024-06.json,133.02
176839_2024-07.json,62.64
176839_2024-08.json,106.27
176839_2024-09.json,136.36
176839_2024-10.json,133.48
176839_2024-11.json,134.99
176839_2024-12.json,124.96
176839_2025-01.json,155.56
176839_2025-02.json,133.75
176839_2025-03.json,142.16
176839_2025-04.json,126.34
176839_2025-05.json,83.31
176848_2022-10.json,141.76
176848_2022-11.json,223.98
